-0.5921345 0.08048964 0.06466806 
-0.5925369 0.07972503 0.06461036 
-0.5925369 0.07972503 0.06461036 
-0.5928342 0.07896543 0.06447709 
-0.5928342 0.07896543 0.06447709 
-0.5926476 0.07827926 0.06418622 
-0.5926476 0.07827926 0.06418622 
-0.5925419 0.0777092 0.06399786 
-0.5925419 0.0777092 0.06399786 
-0.592066 0.07701468 0.06401145 
-0.592066 0.07701468 0.06401145 
-0.5919609 0.07650113 0.06386697 
-0.5919609 0.07650113 0.06386697 
-0.5917163 0.07569718 0.06388795 
-0.5917163 0.07569718 0.06388795 
-0.5918043 0.07447553 0.06390786 
-0.5918043 0.07447553 0.06390786 
-0.5917974 0.07350016 0.06416214 
-0.5917974 0.07350016 0.06416214 
-0.5915778 0.07261324 0.06456387 
-0.5915778 0.07261324 0.06456387 
-0.5914288 0.07188344 0.06488907 
-0.5914288 0.07188344 0.06488907 
-0.5908277 0.07143307 0.06531715 
-0.5908277 0.07143307 0.06531715 
-0.5905156 0.07058382 0.06571388 
-0.5905156 0.07058382 0.06571388 
-0.5902214 0.07012081 0.06602252 
-0.5902214 0.07012081 0.06602252 
-0.5898652 0.06964374 0.06626129 
-0.5898652 0.06964374 0.06626129 
-0.5894098 0.0692842 0.06662285 
-0.5894098 0.0692842 0.06662285 
-0.5888469 0.06874919 0.06691468 
-0.5888469 0.06874919 0.06691468 
-0.5887356 0.06849217 0.06665194 
-0.5887356 0.06849217 0.06665194 
-0.5890419 0.06901717 0.06613576 
-0.5890419 0.06901717 0.06613576 
-0.5891905 0.0690608 0.06588757 
-0.5891905 0.0690608 0.06588757 
-0.589385 0.06897926 0.06572735 
-0.589385 0.06897926 0.06572735 
-0.5898297 0.06948495 0.06510627 
-0.5898297 0.06948495 0.06510627 
-0.5898256 0.06988621 0.06458449 
-0.5898256 0.06988621 0.06458449 
-0.5900037 0.07013559 0.06405532 
-0.5900037 0.07013559 0.06405532 
-0.5901446 0.07054853 0.06354511 
-0.5901446 0.07054853 0.06354511 
-0.5899124 0.07079816 0.06331766 
-0.5899124 0.07079816 0.06331766 
-0.5895798 0.0708406 0.06291878 
-0.5895798 0.0708406 0.06291878 
-0.5891314 0.07060957 0.06258929 
-0.5891314 0.07060957 0.06258929 
-0.5886726 0.07070017 0.06231964 
-0.5886726 0.07070017 0.06231964 
-0.5882649 0.07084179 0.0621388 
-0.5882649 0.07084179 0.0621388 
-0.5879741 0.07083535 0.06183636 
-0.5879741 0.07083535 0.06183636 
-0.5877819 0.07094049 0.06135905 
-0.5877819 0.07094049 0.06135905 
-0.5877042 0.07091856 0.06075251 
-0.5877042 0.07091856 0.06075251 
-0.5877366 0.07108307 0.06033719 
-0.5877366 0.07108307 0.06033719 
-0.5875535 0.07144737 0.0602771 
-0.5875535 0.07144737 0.0602771 
-0.5875986 0.07151771 0.06013739 
-0.5875986 0.07151771 0.06013739 
-0.5877938 0.07168579 0.05997288 
-0.5877938 0.07168579 0.05997288 
-0.587842 0.0714972 0.06017411 
-0.587842 0.0714972 0.06017411 
-0.5878675 0.07116246 0.0604502 
-0.5878675 0.07116246 0.0604502 
-0.5877745 0.07081223 0.06038368 
-0.5877745 0.07081223 0.06038368 
-0.5879822 0.07058907 0.06015277 
-0.5879822 0.07058907 0.06015277 
-0.5879371 0.07076049 0.06004918 
-0.5879371 0.07076049 0.06004918 
-0.5879884 0.07068992 0.05995953 
-0.5879884 0.07068992 0.05995953 
-0.5881636 0.07061791 0.05977619 
-0.5881636 0.07061791 0.05977619 
-0.5884073 0.07062674 0.05953443 
-0.5884073 0.07062674 0.05953443 
-0.5886135 0.07070374 0.05936813 
-0.5886135 0.07070374 0.05936813 
-0.588697 0.07071829 0.0591588 
-0.588697 0.07071829 0.0591588 
-0.5888071 0.07073188 0.05909753 
-0.5888071 0.07073188 0.05909753 
-0.588918 0.07103276 0.05892408 
-0.588918 0.07103276 0.05892408 
-0.5886185 0.07129955 0.05887055 
-0.5886185 0.07129955 0.05887055 
-0.5884113 0.07148147 0.05852973 
-0.5884113 0.07148147 0.05852973 
-0.5882385 0.07164192 0.05833745 
-0.5882385 0.07164192 0.05833745 
-0.588191 0.07173777 0.058025 
-0.588191 0.07173777 0.058025 
-0.5882318 0.07155275 0.05823982 
-0.5882318 0.07155275 0.05823982 
-0.5880396 0.07168961 0.05825317 
-0.5880396 0.07168961 0.05825317 
-0.5880363 0.07174706 0.05833614 
-0.5880363 0.07174706 0.05833614 
-0.5880084 0.07175517 0.058393 
-0.5880084 0.07175517 0.058393 
-0.5877566 0.07183337 0.05855012 
-0.5877566 0.07183337 0.05855012 
-0.5874043 0.07199049 0.05858326 
-0.5874043 0.07199049 0.05858326 
-0.5872164 0.07197261 0.05855811 
-0.5872164 0.07197261 0.05855811 
-0.5872777 0.07176852 0.0584842 
-0.5872777 0.07176852 0.0584842 
-0.58724 0.07178473 0.05851376 
-0.58724 0.07178473 0.05851376 
-0.5872767 0.07196712 0.05816424 
-0.5872767 0.07196712 0.05816424 
-0.5871987 0.07231307 0.05795991 
-0.5871987 0.07231307 0.05795991 
-0.5871952 0.07257342 0.05769968 
-0.5871952 0.07257342 0.05769968 
-0.5872629 0.07273293 0.05753088 
-0.5872629 0.07273293 0.05753088 
-0.587393 0.07286024 0.05734205 
-0.587393 0.07286024 0.05734205 
-0.5873435 0.07309175 0.05711544 
-0.5873435 0.07309175 0.05711544 
-0.587508 0.07323956 0.05712855 
-0.587508 0.07323956 0.05712855 
-0.5876112 0.07317901 0.05708075 
-0.5876112 0.07317901 0.05708075 
-0.5877509 0.07318234 0.05704975 
-0.5877509 0.07318234 0.05704975 
-0.5879357 0.0730803 0.05714929 
-0.5879357 0.0730803 0.05714929 
-0.5882039 0.07312179 0.05705774 
-0.5882039 0.07312179 0.05705774 
-0.5882504 0.07308745 0.05672753 
-0.5882504 0.07308745 0.05672753 
-0.5882437 0.07330918 0.05633485 
-0.5882437 0.07330918 0.05633485 
-0.5880725 0.07386279 0.05612016 
-0.5880725 0.07386279 0.05612016 
-0.5881426 0.07425284 0.05612016 
-0.5881426 0.07425284 0.05612016 
-0.5880129 0.07428479 0.05616546 
-0.5880129 0.07428479 0.05616546 
-0.5879376 0.07440829 0.05619419 
-0.5879376 0.07440829 0.05619419 
-0.5877876 0.07447815 0.05631697 
-0.5877876 0.07447815 0.05631697 
-0.5876563 0.07469606 0.05640459 
-0.5876563 0.07469606 0.05640459 
-0.5877163 0.07467484 0.05641377 
-0.5877163 0.07467484 0.05641377 
-0.5876591 0.07449198 0.05652285 
-0.5876591 0.07449198 0.05652285 
-0.5876589 0.07432222 0.056692 
-0.5876589 0.07432222 0.056692 
-0.5878048 0.07435036 0.05673981 
-0.5878048 0.07435036 0.05673981 
-0.5876858 0.07446718 0.0564729 
-0.5876858 0.07446718 0.0564729 
-0.5877028 0.07456017 0.05640471 
-0.5877028 0.07456017 0.05640471 
-0.5880239 0.07480597 0.05609906 
-0.5880239 0.07480597 0.05609906 
-0.5883379 0.07522988 0.0559603 
-0.5883379 0.07522988 0.0559603 
-0.5885327 0.07558942 0.05566204 
-0.5885327 0.07558942 0.05566204 
-0.5885172 0.07631111 0.05535328 
-0.5885172 0.07631111 0.05535328 
-0.5884473 0.07657337 0.0552448 
-0.5884473 0.07657337 0.0552448 
-0.5886333 0.07648945 0.05542254 
-0.5886333 0.07648945 0.05542254 
-0.5886102 0.07662559 0.05536461 
-0.5886102 0.07662559 0.05536461 
-0.5886381 0.07677245 0.05532837 
-0.5886381 0.07677245 0.05532837 
-0.5885525 0.07692218 0.0550307 
-0.5885525 0.07692218 0.0550307 
-0.5885057 0.07663393 0.05497539 
-0.5885057 0.07663393 0.05497539 
-0.5886362 0.07642388 0.05478823 
-0.5886362 0.07642388 0.05478823 
-0.5888083 0.07619476 0.05490518 
-0.5888083 0.07619476 0.05490518 
-0.5889635 0.07618523 0.05501091 
-0.5889635 0.07618523 0.05501091 
-0.5894618 0.07598805 0.05531561 
-0.5894618 0.07598805 0.05531561 
-0.589802 0.07591248 0.05513763 
-0.589802 0.07591248 0.05513763 
-0.590239 0.07582974 0.05502558 
-0.590239 0.07582974 0.05502558 
-0.5906551 0.07597542 0.05529642 
-0.5906551 0.07597542 0.05529642 
-0.5909023 0.07574487 0.05554354 
-0.5909023 0.07574487 0.05554354 
-0.5913665 0.07554317 0.05563021 
-0.5913665 0.07554317 0.05563021 
-0.5913892 0.07537174 0.05546391 
-0.5913892 0.07537174 0.05546391 
-0.5913374 0.07543445 0.05540609 
-0.5913374 0.07543445 0.05540609 
-0.5912838 0.07589293 0.05520034 
-0.5912838 0.07589293 0.05520034 
-0.5908332 0.0761013 0.05485594 
-0.5908332 0.0761013 0.05485594 
-0.5906286 0.07626867 0.05464911 
-0.5906286 0.07626867 0.05464911 
-0.5900095 0.07661295 0.05467451 
-0.5900095 0.07661295 0.05467451 
-0.5898015 0.07655478 0.05443966 
-0.5898015 0.07655478 0.05443966 
-0.5896378 0.07633853 0.05447292 
-0.5896378 0.07633853 0.05447292 
-0.5894859 0.07621574 0.05460083 
-0.5894859 0.07621574 0.05460083 
-0.5896297 0.07599425 0.05475378 
-0.5896297 0.07599425 0.05475378 
-0.589689 0.07587147 0.05467141 
-0.589689 0.07587147 0.05467141 
-0.5898232 0.07580805 0.05461967 
-0.5898232 0.07580805 0.05461967 
-0.5902073 0.07596755 0.05474281 
-0.5902073 0.07596755 0.05474281 
-0.5905807 0.07630563 0.05449975 
-0.5905807 0.07630563 0.05449975 
-0.5908689 0.0766077 0.05432928 
-0.5908689 0.0766077 0.05432928 
-0.5911312 0.07679534 0.05425775 
-0.5911312 0.07679534 0.05425775 
-0.5913746 0.07707977 0.05411136 
-0.5913746 0.07707977 0.05411136 
-0.5915108 0.07720757 0.05406332 
-0.5915108 0.07720757 0.05406332 
-0.5916891 0.07725644 0.05410147 
-0.5916891 0.07725644 0.05410147 
-0.5917175 0.07725501 0.05410159 
-0.5917175 0.07725501 0.05410159 
-0.5921605 0.0774579 0.05406821 
-0.5921605 0.0774579 0.05406821 
-0.5925879 0.07719159 0.0540942 
-0.5925879 0.07719159 0.0540942 
-0.5931518 0.0770638 0.05416 
-0.5931518 0.0770638 0.05416 
-0.5933692 0.07702923 0.05419064 
-0.5933692 0.07702923 0.05419064 
-0.5936596 0.0769639 0.05426705 
-0.5936596 0.0769639 0.05426705 
-0.5938036 0.07664871 0.05443835 
-0.5938036 0.07664871 0.05443835 
-0.5937505 0.07646966 0.05462134 
-0.5937505 0.07646966 0.05462134 
-0.5936115 0.07597303 0.05482984 
-0.5936115 0.07597303 0.05482984 
-0.5934403 0.07555032 0.05498505 
-0.5934403 0.07555032 0.05498505 
-0.5932081 0.07541752 0.05510366 
-0.5932081 0.07541752 0.05510366 
-0.5929813 0.07522726 0.05508029 
-0.5929813 0.07522726 0.05508029 
-0.5930061 0.07515669 0.05519867 
-0.5930061 0.07515669 0.05519867 
-0.5929415 0.07505059 0.05519474 
-0.5929415 0.07505059 0.05519474 
-0.5929048 0.07475424 0.05526936 
-0.5929048 0.07475424 0.05526936 
-0.5929794 0.07453227 0.05523908 
-0.5929794 0.07453227 0.05523908 
-0.593168 0.07415152 0.05512011 
-0.593168 0.07415152 0.05512011 
-0.5931027 0.07396698 0.05502021 
-0.5931027 0.07396698 0.05502021 
-0.5931387 0.07386255 0.05494416 
-0.5931387 0.07386255 0.05494416 
-0.5926433 0.07382894 0.05489326 
-0.5926433 0.07382894 0.05489326 
-0.5924177 0.0735147 0.05486286 
-0.5924177 0.0735147 0.05486286 
