-0.53359 0.2152026 0.1975227 
-0.53359 0.2152026 0.1975227 
-0.5335807 0.215196 0.1975011 
-0.5335807 0.215196 0.1975011 
-0.5335807 0.215196 0.1975011 
-0.5335807 0.215196 0.1975011 
-0.5335807 0.215196 0.1975011 
-0.5334447 0.2152923 0.1975422 
-0.5334447 0.2152923 0.1975422 
-0.5334447 0.2152923 0.1975422 
-0.5334447 0.2152923 0.1975422 
-0.5334447 0.2152923 0.1975422 
-0.5334072 0.2152665 0.1974559 
-0.5334072 0.2152665 0.1974559 
-0.5334072 0.2152665 0.1974559 
-0.5334072 0.2152665 0.1974559 
-0.5334072 0.2152665 0.1974559 
-0.5333935 0.2152761 0.19746 
-0.5333935 0.2152761 0.19746 
-0.5333935 0.2152761 0.19746 
-0.5333935 0.2152761 0.19746 
-0.5333935 0.2152761 0.19746 
-0.5333808 0.2152675 0.1974314 
-0.5333808 0.2152675 0.1974314 
-0.5333808 0.2152675 0.1974314 
-0.5333808 0.2152675 0.1974314 
-0.5333808 0.2152675 0.1974314 
-0.533286 0.2153351 0.19746 
-0.533286 0.2153351 0.19746 
-0.533286 0.2153351 0.19746 
-0.533286 0.2153351 0.19746 
-0.533286 0.2153351 0.19746 
-0.5332734 0.2153262 0.1974312 
-0.5332734 0.2153262 0.1974312 
-0.5332734 0.2153262 0.1974312 
-0.5332734 0.2153262 0.1974312 
-0.5332734 0.2153262 0.1974312 
-0.5332598 0.2153361 0.1974353 
-0.5332598 0.2153361 0.1974353 
-0.5332598 0.2153361 0.1974353 
-0.5332598 0.2153361 0.1974353 
-0.5332598 0.2153361 0.1974353 
-0.5332692 0.2153426 0.1974569 
-0.5332692 0.2153426 0.1974569 
-0.5332692 0.2153426 0.1974569 
-0.5332692 0.2153426 0.1974569 
-0.5332692 0.2153426 0.1974569 
-0.5333372 0.2152942 0.1974364 
-0.5333372 0.2152942 0.1974364 
-0.5333372 0.2152942 0.1974364 
-0.5333372 0.2152942 0.1974364 
-0.5333372 0.2152942 0.1974364 
-0.5333372 0.2152942 0.1974364 
-0.5333372 0.2152942 0.1974364 
-0.5333372 0.2152942 0.1974364 
-0.5333372 0.2152942 0.1974364 
-0.5333372 0.2152942 0.1974364 
-0.5332011 0.2153907 0.1974775 
-0.5332011 0.2153907 0.1974775 
-0.5332011 0.2153907 0.1974775 
-0.5332011 0.2153907 0.1974775 
-0.5332011 0.2153907 0.1974775 
-0.5332419 0.2154188 0.1975708 
